Date,ProductName,Quantity,UnitPrice,StoreLocation,PaymentType,PromotionApplied,Weather,Temperature,StaffPerformanceRating,CustomerFeedback,DeliveryTime_min,OrderType,CustomerName,CustomerAddress,Customer_PhoneNumber,CustomerEmail,Staff_Name,Staff_Email,DayOfWeek,TotalSales
2023-01-14 01:00:00,Fruit Cake,3,16.94360893,North,Online,TRUE,Rainy,26.36277584,Good,Neutral,38,In Store,Sarah Levy,"6613 Anna Villages Apt. 783
Ericbury, WA 45309",955-701-0690,anthonystewart@example.org,Judy Williamson,,Saturday,50.8308268
2023-01-14 02:00:00,Vanilla Cake,1,16.31034552,West,Online,TRUE,Cloudy,,Good,Negative,50,In Store,David Andrews,"68433 Carter Trafficway Apt. 726
New Rodney, NC 47328",554.782.9656,erin07@example.com,Patrick Oconnell,mary87@example.com,Saturday,16.31034552
2023-01-14 03:00:00,Carrot Cake,5,5.539080124,West,Online,FALSE,Cloudy,23.8122092,Good,Neutral,48,Online Order,Ryan Leonard,"523 Frank Streets
Port Timothyland, PA 03939",498.271.0073,barbarawoods@example.org,Nancy Pittman,dbradley@example.org,Saturday,27.69540062
2023-01-14 04:00:00,Pizza Pepperoni,4,10.92101531,North,Cash,TRUE,Cloudy,32.37702313,Poor,Neutral,59,Online Order,Eric Wade,"860 Samantha Flats Apt. 001
Lake Matthewtown, NJ 67527",(356)502-9465x43743,,Christine Howell,josephmoore@example.org,Saturday,43.68406123
2023-01-14 05:00:00,Vanilla Cake,5,18.96210946,North,Online,FALSE,Cloudy,27.27883406,Poor,Positive,48,In Store,Barbara Vaughan,"5601 Brandy Roads Apt. 348
Andersonburgh, ND 04246",582-725-7390x58829,christopher34@example.org,Jean Morris,gonzalezstacy@example.net,Saturday,94.8105473
2023-01-14 06:00:00,Red Velvet Cake,2,6.885864035,East,Cash,FALSE,Sunny,28.15108778,Poor,Neutral,33,In Store,Austin Griffin,"30193 Poole Meadows Suite 847
Johnmouth, NC 53323",001-373-431-0069x601,,Kenneth Fisher,mollybarton@example.org,Saturday,13.77172807
2023-01-14 07:00:00,Cheesecake,4,16.05644826,East,Credit Card,FALSE,Rainy,24.57141369,Good,Negative,31,Online Order,Samuel Hammond,"721 Davis Greens Suite 166
Greenemouth, NE 76806",8548833165,william97@example.net,James Vazquez,kelly16@example.org,Saturday,64.22579303
2023-01-14 08:00:00,Carrot Cake,3,19.61887717,East,Credit Card,TRUE,Rainy,22.72712699,Good,,19,Phone Order,Lori Fry,"35594 Mullen Fork
Walkerport, HI 02119",883.586.2120x9065,aliciabutler@example.com,Bethany Edwards,ewiley@example.org,Saturday,58.85663151
2023-01-14 09:00:00,Pizza Pepperoni,4,5.782979436,South,Cash,FALSE,Cloudy,21.28865582,Excellent,Negative,39,In Store,Christopher Cummings,"Unit 1509 Box 0989
DPO AE 97205",5636814744,ortegajeremy@example.org,Pamela Thomas,antonio54@example.com,Saturday,23.13191774
2023-01-14 10:00:00,Pizza Margherita,3,15.23290821,East,Online,TRUE,Sunny,30.71178711,Excellent,Positive,32,In Store,Julie Wallace,"69393 Ayers Radial Suite 810
New Holly, WY 93968",993.762.7112x48226,yhall@example.org,Eric Schneider,,Saturday,45.69872463
2023-01-14 11:00:00,Vanilla Cake,3,12.02231212,West,Cash,FALSE,Rainy,22.94351423,Poor,Negative,22,In Store,James George,"9152 Anthony Tunnel
Moodyborough, MA 94644",+1-291-201-6807x2479,qfreeman@example.com,Alexander Adams,larryunderwood@example.net,Saturday,36.06693636
2023-01-14 12:00:00,Cheesecake,4,13.68762883,South,Credit Card,TRUE,Rainy,30.35113031,Good,,41,Online Order,Kelly Wallace,"879 Maria Throughway Suite 241
Port Joseph, NC 42022",581-704-6861x627,schwartzjessica@example.org,Sophia Greer,courtneyhodges@example.net,Saturday,54.75051532
2023-01-14 13:00:00,Carrot Cake,3,6.280120047,East,Credit Card,FALSE,Cloudy,25.85564669,Poor,Negative,29,In Store,Amanda Jones,"0483 Jennifer Shoal
Changborough, CO 25870",942.528.9402x1296,kristinsmith@example.net,Michael Day,marc37@example.com,Saturday,18.84036014
2023-01-14 14:00:00,Fruit Cake,3,5.645104278,South,Cash,TRUE,Cloudy,26.23662201,Poor,Negative,59,In Store,Tyler Beltran,"0636 Michael Trail Suite 913
Kingland, PA 97634",942-791-4108x2455,rogerhamilton@example.org,David Lucas,valerie37@example.org,Saturday,16.93531283
2023-01-14 15:00:00,Vanilla Cake,2,15.00299991,West,Online,TRUE,Rainy,27.03766244,Excellent,Neutral,27,In Store,Mr. Kevin Gonzales DVM,"65297 Robbins Mountains Suite 065
Port Heather, SC 76944",(725)593-3694,rmiller@example.com,Matthew Harris,watsondeanna@example.com,Saturday,30.00599982
2023-01-14 16:00:00,Carrot Cake,5,17.34964145,East,Online,TRUE,Rainy,25.51562762,Average,Negative,30,In Store,Craig Thompson,"79021 Andrea Mount
Port Shellymouth, AZ 31596",618.970.7488x267,jennifer59@example.com,Michael Frederick,fosterrussell@example.net,Saturday,86.74820724
2023-01-14 17:00:00,Vanilla Cake,5,16.73023002,West,Cash,FALSE,Sunny,21.50929966,Poor,Neutral,36,In Store,Karen Griffin,"943 Melissa Tunnel Apt. 703
North Dylan, NJ 52981",672-355-9806x248,operez@example.org,Todd Turner,johnsonjoshua@example.com,Saturday,83.65115012
2023-01-14 18:00:00,Cheesecake,2,13.15708592,West,Cash,FALSE,Rainy,24.64447715,Average,Positive,34,Phone Order,Michael Gibson,"673 Smith Point
Ericksonstad, NV 63790",210-458-4542x288,roberthart@example.com,Adam Burgess,villarrealryan@example.net,Saturday,26.31417184
2023-01-14 19:00:00,Carrot Cake,4,6.498002317,West,Online,TRUE,Rainy,29.95601541,Average,Negative,27,Phone Order,Heather Peterson,"6076 Moore Ports Apt. 923
South Christinaberg, VA 42933",465.292.1683x88660,,John Hall,staffordmatthew@example.com,Saturday,25.99200927
2023-01-14 20:00:00,Chocolate Cake,1,15.32066666,East,Credit Card,FALSE,Cloudy,29.98676602,Good,Positive,34,In Store,Trevor Frost,"604 Breanna Locks
West Matthewbury, IA 42943",280-469-8057,darrenrobinson@example.net,Jimmy Andrews,webstermichelle@example.com,Saturday,15.32066666
2023-01-14 21:00:00,Pizza Pepperoni,1,8.628333253,North,Cash,FALSE,Rainy,24.29336461,Good,Negative,16,In Store,Holly Williams,"34815 Tiffany Tunnel
Karenstad, AS 45949",(607)423-4910x26265,yvonnedaniels@example.org,Samantha Scott,katiewilson@example.org,Saturday,8.628333253
2023-01-14 22:00:00,Cheesecake,1,18.66603054,East,Online,FALSE,Cloudy,26.9015394,Poor,Negative,49,In Store,Kelly Clark,"28891 Kaitlyn Point
Port Wesley, MP 39247",(684)405-1446x539,barnettscott@example.com,Anthony Steele,lloydanthony@example.org,Saturday,18.66603054
2023-01-14 23:00:00,Vanilla Cake,2,17.57398039,West,Online,FALSE,Rainy,22.90170842,Excellent,Positive,33,In Store,Ricky Davis,"59994 Graham Light Suite 923
Lake Douglasville, NV 40667",730.491.1238,,David Norris,callahanmakayla@example.org,Saturday,35.14796079
2023-01-15 00:00:00,Fruit Cake,2,15.64074451,East,Credit Card,FALSE,Rainy,23.15558122,Excellent,Negative,59,Online Order,Jessica Colon,"089 Linda Brooks
Thompsonburgh, VI 80523",259.529.7402x1088,,Tom Smith,pellis@example.org,Sunday,31.28148901
2023-01-15 01:00:00,Pizza Margherita,3,19.23268934,West,Credit Card,FALSE,Rainy,20.34570633,Poor,Negative,51,Online Order,Jennifer Oliver,"7078 Sherry Ports Apt. 795
South Thomas, MP 32635",+1-742-854-2322x106,joseph66@example.net,Michelle Allison,,Sunday,57.69806801
2023-01-15 02:00:00,Vanilla Cake,1,5.471327323,North,Credit Card,FALSE,Sunny,33.45119825,Poor,Positive,20,Online Order,Erin Farley,"USCGC Williams
FPO AP 91069",001-742-303-8068,jenniferklein@example.net,Nicole Gomez,mccartyemily@example.net,Sunday,5.471327323
2023-01-15 03:00:00,Pizza Pepperoni,4,16.04300638,South,Credit Card,TRUE,Cloudy,23.16059998,Excellent,Negative,28,Phone Order,Gregg Gonzalez,"17144 Smith Road
Careyside, CA 28435",(253)599-8948,monica36@example.org,Jennifer Dillon,pauleverett@example.com,Sunday,64.1720255
2023-01-15 04:00:00,Carrot Cake,4,9.95364169,North,Credit Card,TRUE,Sunny,23.41300815,Average,Neutral,18,In Store,Christina Christensen,"834 Thornton Corner Apt. 489
Matthewstad, SD 05282",001-922-842-2022x492,jamielewis@example.net,Christina Ortega,rwalker@example.com,Sunday,39.81456676
2023-01-15 05:00:00,Pizza Margherita,1,18.59098829,North,Cash,FALSE,Rainy,24.19402149,Poor,Negative,36,Online Order,Justin Griffin,"USCGC Roy
FPO AA 01505",424.728.4369x2105,aduncan@example.org,Brian Mcfarland,michael06@example.org,Sunday,18.59098829
2023-01-15 06:00:00,Pizza Beef Double decker,1,9.00012795,South,Online,TRUE,Sunny,21.91112108,Average,Negative,53,In Store,Joseph Reynolds,"714 Allison Rue Suite 937
Brandimouth, KY 78557",529-411-7379,joseph81@example.org,John Evans,shawruben@example.net,Sunday,9.00012795
2023-01-15 07:00:00,Vanilla Cake,1,15.87284749,East,Cash,TRUE,Cloudy,29.58894325,Poor,,50,In Store,Denise Woods,"1690 Quinn Bridge Apt. 837
North Joshuafurt, UT 41238",+1-225-686-7207x85757,gmoore@example.com,Regina Simmons,victoria28@example.net,Sunday,15.87284749
2023-01-15 08:00:00,Red Velvet Cake,2,18.16470529,South,Cash,TRUE,Rainy,21.1271443,Poor,,48,Phone Order,Dennis Frost,"904 Nelson Pines
East Stephanie, IL 26505",850.748.4215x90972,jill25@example.org,Taylor Lee,harrisonchristopher@example.com,Sunday,36.32941059
2023-01-15 09:00:00,Pizza Beef Double decker,2,5.624852276,East,Cash,FALSE,Sunny,22.01303639,Average,Neutral,41,Phone Order,David Kidd,"700 Christopher Flat Suite 693
West Coryfurt, FM 59554",5777722608,jennifer68@example.org,Matthew Richmond,edwin47@example.net,Sunday,11.24970455
2023-01-15 10:00:00,Vanilla Cake,2,10.96471369,East,Cash,FALSE,Sunny,29.6713509,Average,,21,Online Order,Sarah Delgado,"3714 Coleman Lights
Millerberg, CA 20775",+1-433-749-6184x61477,dawsonandrew@example.com,Cassandra Johnson,william06@example.com,Sunday,21.92942739
2023-01-15 11:00:00,Chocolate Cake,5,16.43463548,West,Cash,FALSE,Cloudy,25.09490931,Excellent,,17,Online Order,Alex Smith MD,"489 Alisha Fords Apt. 695
Michaelfort, NY 64852",820.733.0594x0251,,Robert Vaughn,shannonpeters@example.net,Sunday,82.1731774
2023-01-15 12:00:00,Red Velvet Cake,4,11.82378334,West,Credit Card,FALSE,Sunny,30.6192174,Poor,Positive,47,Phone Order,Charles Hunt,"238 Michelle Village
Michaelshire, ID 05928",590.650.4397x9812,stephensonamanda@example.com,Travis Snow,eturner@example.org,Sunday,47.29513337
2023-01-15 13:00:00,Pizza Margherita,4,9.008789447,South,Credit Card,FALSE,Cloudy,28.36137117,Good,,16,Phone Order,Heather Mercado,"43593 Hayes Forges
Boothview, DE 89533",4247979066,svance@example.net,Benjamin Mueller,wesleygarcia@example.org,Sunday,36.03515779
2023-01-15 14:00:00,Fruit Cake,3,8.297080232,North,Online,TRUE,Rainy,23.8403176,Good,Neutral,56,In Store,Amy Smith,"734 Tammy Tunnel Apt. 661
Sherryton, CO 85694",+1-493-739-2431x6379,nsmith@example.com,Patrick Navarro,jason36@example.org,Sunday,24.8912407
2023-01-15 15:00:00,Chocolate Cake,2,6.972774004,South,Cash,FALSE,Rainy,29.76241926,Poor,Positive,30,In Store,Daniel Atkinson,"395 Ashley Street Suite 516
North Julieville, IL 83146",469.265.8307x58272,xmeyer@example.com,Robert Graves,bethmelton@example.net,Sunday,13.94554801
2023-01-15 16:00:00,Pizza Beef Double decker,5,17.8569434,East,Online,TRUE,Sunny,21.7441052,Poor,Negative,39,Online Order,Alexandria Miller,"182 Eric Via
South Sarahview, AS 44387",213-528-7137,dennis16@example.org,Wesley Harris,jacquelineduke@example.org,Sunday,89.28471699
2023-01-15 17:00:00,Carrot Cake,5,13.63033105,West,Credit Card,FALSE,Rainy,28.04615575,Poor,Negative,29,Online Order,Christina Herrera,"Unit 8212 Box 8435
DPO AE 50961",996.365.4030,marybates@example.org,Christine Lee,meganbarnett@example.com,Sunday,68.15165524
2023-01-15 18:00:00,Pizza Pepperoni,4,6.145774175,South,Credit Card,TRUE,Rainy,26.55722158,Average,Positive,38,Phone Order,Sarah Mills,"USNS Horton
FPO AA 46635",001-596-369-6951x89290,april37@example.net,James Davis,,Sunday,24.5830967
2023-01-15 19:00:00,Fruit Cake,2,10.73870485,South,Credit Card,FALSE,Sunny,24.01810374,Good,Negative,29,Online Order,Sylvia Weiss,"60562 David Shoals
Russellmouth, AL 06078",776.296.7855x13689,,Bobby Gomez,stonechristina@example.net,Sunday,21.47740971
2023-01-15 20:00:00,Chocolate Cake,3,10.51600476,West,Cash,FALSE,Rainy,29.06007497,Good,Neutral,45,In Store,Jesse Reese,"522 Catherine Trafficway Suite 418
Lake David, FL 36485",776.580.2134x3057,,Robert King,mathewsmelissa@example.org,Sunday,31.54801429
2023-01-15 21:00:00,Carrot Cake,2,7.726087861,West,Cash,FALSE,Sunny,,Good,Negative,28,Phone Order,Joshua Mckinney,"108 Carter Court Apt. 947
Mooreburgh, LA 86459",373-612-7925x979,graymathew@example.net,Melissa Smith,hallheather@example.net,Sunday,15.45217572
2023-01-15 22:00:00,Carrot Cake,1,11.53261438,West,Credit Card,FALSE,Cloudy,,Poor,Positive,28,In Store,Katie Ball,"495 Jeff Fork Suite 445
East Paul, MT 88259",(562)298-3097,laura34@example.net,Lisa Golden,molly53@example.net,Sunday,11.53261438
2023-01-15 23:00:00,Vanilla Cake,2,9.981490481,East,Online,FALSE,Cloudy,29.11644153,Average,Neutral,20,Phone Order,Scott Paul,"84161 Patton Pines Apt. 334
Rodgersland, ND 68840",001-412-881-5288x524,patricia41@example.org,Ashley Torres MD,amybailey@example.com,Sunday,19.96298096
2023-01-16 00:00:00,Chocolate Cake,1,10.12705558,West,Online,FALSE,Cloudy,26.07058811,Poor,Negative,28,Phone Order,Danielle Frey,"Unit 9022 Box 7281
DPO AP 19676",001-385-878-6149x8889,brussell@example.net,Diana Cooper,johnsonchristopher@example.com,Monday,10.12705558
2023-01-16 01:00:00,Pizza Margherita,1,16.08539837,North,Credit Card,TRUE,Sunny,23.3781065,Excellent,Neutral,31,In Store,Robert Valencia,"707 Trevino Prairie
South Jeffrey, PA 45377",528-462-2626x8129,bjoseph@example.com,Donald Foster,daniellarson@example.org,Monday,16.08539837
2023-01-16 02:00:00,Red Velvet Cake,3,8.348950783,South,Online,FALSE,Sunny,23.85644134,Excellent,Positive,32,Online Order,Elizabeth Young,"97269 Michele Loop
North Andrea, ME 78767",911.293.7262,cherylho@example.com,Joy Jackson,riverajessica@example.net,Monday,25.04685235
2023-01-16 03:00:00,Red Velvet Cake,4,14.62789938,West,Credit Card,TRUE,Rainy,27.19182467,Good,Negative,34,Online Order,Joseph White,"860 Brittany Skyway
Ruizhaven, NY 94154",496.364.1953x67401,phelpsalan@example.org,Kelly Hansen,imullen@example.com,Monday,58.51159753
2023-01-16 04:00:00,Pizza Beef Double decker,2,13.55974436,West,Online,FALSE,Rainy,25.50916552,Poor,Negative,31,Online Order,Christopher Parker,"4387 Patrick Canyon Apt. 180
West Leslieville, AK 10155",+1-631-292-9652x8343,richardsoncarmen@example.com,Susan Hernandez,emmagutierrez@example.com,Monday,27.11948872
2023-01-16 05:00:00,Pizza Beef Double decker,1,13.52138769,East,Credit Card,TRUE,Rainy,33.70721784,Excellent,Neutral,30,Online Order,Scott Ryan,"1493 Yu Place Apt. 992
Brianfort, IA 46978",205-360-1015,nmaldonado@example.net,Amanda Roth,brianwhite@example.com,Monday,13.52138769
2023-01-16 06:00:00,Red Velvet Cake,2,14.94511019,East,Online,TRUE,Rainy,25.52443201,Excellent,Negative,54,In Store,Sherry Fisher,"334 Webb Branch
Pachecofort, FM 33439",582-473-6675,williamsjuan@example.org,Joy Mitchell,thomas10@example.org,Monday,29.89022038
2023-01-16 07:00:00,Pizza Margherita,4,13.22573054,South,Cash,TRUE,Rainy,25.60166887,Poor,Negative,53,Phone Order,Thomas Ford,"126 Andrea Lakes Suite 625
Ayalaside, UT 56010",+1-554-432-6416x10081,ksimpson@example.org,David Taylor,adam04@example.com,Monday,52.90292217
2023-01-16 08:00:00,Pizza Pepperoni,4,18.18882672,North,Credit Card,TRUE,Sunny,25.75301769,Average,Negative,46,In Store,Travis Washington,"7649 Tucker River Suite 531
East Josetown, AL 43316",+1-207-817-6259x32066,jacquelinecrosby@example.net,Kayla Williams,cartersarah@example.net,Monday,72.75530689
2023-01-16 09:00:00,Cheesecake,5,15.13370138,South,Credit Card,TRUE,Sunny,32.54930316,Poor,Negative,58,Online Order,Terry Mills,"230 Simpson Square Suite 133
West Timothy, MO 88963",+1-568-587-4408x1177,joseph81@example.net,Mark Stanton,coreybarrett@example.net,Monday,75.6685069
2023-01-16 10:00:00,Pizza Pepperoni,4,13.20444877,West,Online,TRUE,Cloudy,29.76182481,Poor,Positive,23,Online Order,Latoya Garcia,"37242 Burnett Trafficway
Peterchester, AZ 82672",414.387.8595,joneschad@example.com,Barbara Nguyen,emily14@example.org,Monday,52.81779508
2023-01-16 11:00:00,Vanilla Cake,3,17.4464468,North,Credit Card,FALSE,Cloudy,29.21253275,Average,Negative,41,In Store,Sarah Martinez,"1683 John Well Apt. 370
Lake Charles, NE 47623",(397)568-3454x2960,josephstewart@example.net,Paul Burch,clinton99@example.net,Monday,52.33934041
2023-01-16 12:00:00,Cheesecake,1,14.09219847,North,Credit Card,TRUE,Cloudy,25.01214534,Good,,47,Phone Order,Cory Alvarado,"5866 Hamilton Falls Suite 456
Carlfort, MD 69003",(658)335-7956x15461,patrick39@example.org,Bryan Sanchez,nkhan@example.com,Monday,14.09219847
2023-01-16 13:00:00,Cheesecake,5,9.367163717,North,Credit Card,FALSE,Cloudy,32.26856265,Good,Positive,24,In Store,Mr. Scott Carter DDS,"Unit 5156 Box 7617
DPO AE 51610",001-942-687-2348x584,qtaylor@example.org,Michael Cook,jamieparsons@example.com,Monday,46.83581858
2023-01-16 14:00:00,Chocolate Cake,3,8.106423773,North,Cash,FALSE,Sunny,20.57545792,Good,Neutral,31,In Store,Frank Camacho,"797 David Lakes Suite 216
West Zachary, TN 66593",(611)744-7850,,Brian Perez,,Monday,24.31927132
2023-01-16 15:00:00,Pizza Margherita,2,7.284916785,South,Cash,TRUE,Sunny,33.06195759,Average,Neutral,50,In Store,Shannon Vargas,"90514 Lane Highway
South Erikaville, PR 53973",9138156059,wclark@example.com,Timothy Williams,stevenskathleen@example.com,Monday,14.56983357
2023-01-16 16:00:00,Pizza Margherita,1,18.49182819,East,Online,TRUE,Sunny,27.6912485,Excellent,Neutral,31,Phone Order,Jared Chambers,"123 Baker Turnpike
South Jeffreyhaven, OR 91963",9269546452,,Rebecca Smith,,Monday,18.49182819
2023-01-16 17:00:00,Cheesecake,4,15.65203148,East,Cash,FALSE,Rainy,25.97375352,Average,Positive,32,In Store,Michael Thomas,"0905 Christopher Fork Apt. 984
East Justinberg, ID 79900",+1-620-747-5787x6740,anthonyford@example.net,Mr. John Jackson,sharpbrett@example.net,Monday,62.60812591
2023-01-16 18:00:00,Chocolate Cake,1,19.06067657,West,Online,TRUE,Rainy,27.45750921,Poor,Positive,37,In Store,Erica Owens,"16384 Michelle Meadows Apt. 806
East Codyhaven, AR 64469",5527165589,taylorelizabeth@example.net,Haley Singh,lmoore@example.com,Monday,19.06067657
2023-01-16 19:00:00,Cheesecake,2,14.04937709,East,Cash,TRUE,Cloudy,30.01123296,Average,Positive,48,Online Order,Joshua Montoya,"4781 Stevenson Gateway Suite 020
Reidside, MI 47422",+1-744-903-0641x7204,xgilmore@example.com,Wendy Douglas,fuentesrichard@example.net,Monday,28.09875417
2023-01-16 20:00:00,Fruit Cake,5,12.10101322,East,Online,TRUE,Rainy,20.1914814,Excellent,Negative,22,In Store,Amy Bailey,"63779 Pearson Harbors Suite 416
Crystalberg, AL 65404",(510)645-3682x056,znavarro@example.org,Michaela Hicks,,Monday,60.50506611
2023-01-16 21:00:00,Pizza Beef Double decker,5,5.895747335,East,Cash,TRUE,Sunny,33.07327785,Excellent,Neutral,27,Online Order,Alicia Smith,"96890 Amanda Hill Suite 780
Port Dustinside, VI 18902",709.634.7543x3252,perezdonald@example.net,Tina Gonzalez,duane00@example.net,Monday,29.47873667
2023-01-16 22:00:00,Pizza Beef Double decker,5,15.07463422,East,Cash,TRUE,Cloudy,26.70109288,Poor,Positive,37,Online Order,Kristen Reynolds,"34423 Philip Island Apt. 581
Port Wendymouth, OR 81974",369.719.5807x8243,vmartinez@example.org,David Warren,brenda34@example.org,Monday,75.37317112
2023-01-16 23:00:00,Pizza Pepperoni,4,13.7331314,West,Online,TRUE,Cloudy,,Good,Neutral,34,Online Order,Ashley Miller,"5258 Timothy Grove
Tonytown, UT 09198",214-802-2666x050,,Anita Cunningham,psmall@example.net,Monday,54.93252559
2023-01-17 00:00:00,Vanilla Cake,3,19.8531334,South,Credit Card,TRUE,Rainy,22.07368348,Excellent,Positive,36,Phone Order,Eric Stone,"3562 Rice Crescent
Wilsonstad, NC 02354",248-667-7090x213,,Hannah Armstrong,,Tuesday,59.55940021
2023-01-17 01:00:00,Pizza Beef Double decker,3,8.587381667,North,Credit Card,FALSE,Cloudy,26.59198062,Excellent,,37,Online Order,Theresa Reid,"026 Michelle Loop Suite 733
East Johntown, IL 89200",4895719474,carlsontodd@example.org,Sarah Mcdaniel,mhansen@example.net,Tuesday,25.762145
2023-01-17 02:00:00,Carrot Cake,1,12.96106033,East,Cash,TRUE,Rainy,27.44484157,Excellent,Positive,55,In Store,William Gardner,"0475 Perez Field
Lake David, AZ 65706",001-858-956-4329,,Samuel Martinez,thomasstacy@example.org,Tuesday,12.96106033
2023-01-17 03:00:00,Pizza Pepperoni,4,14.76436003,South,Online,FALSE,Rainy,26.05470042,Poor,,49,In Store,Joseph Greene,"17094 Curtis Courts
Lake Jamesburgh, MI 46159",001-672-705-8188,lmorris@example.org,Ethan Jones,duane22@example.com,Tuesday,59.05744011
2023-01-17 04:00:00,Pizza Beef Double decker,5,14.66886762,East,Credit Card,FALSE,Cloudy,30.17990141,Excellent,Negative,17,Online Order,Lori Spencer,"8693 Mendoza Freeway
West Sharonton, UT 36444",909-799-4109x07622,josephcannon@example.com,Veronica Wilson,sean26@example.com,Tuesday,73.34433811
